,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,NAICS_CODE,NAICS_DESC,LEVEL,ENROLLMENT,START_GRAD,END_GRADE,FT_TEACHER,YEAR
19807,A0503466,SANCTUARY ACADEMY OF THE REGIONAL BIBLE INSTITUTE,508 E VAN WEEK ST,EDINBURG,TX,78541,1,1,15,HIDALGO,48215,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,13,9,16,2,2010
19808,A0303147,TAYLOR CHRISTIAN SCHOOL,2021 W JACKSON AVE,MCALLEN,TX,78501,1,1,29,HIDALGO,48215,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,25,2,11,4,2010
19809,A9707957,FIRST PRESBYTERIAN CHURCH KINDERGARTEN,834 GRIFFITH AVE,TERRELL,TX,75160,6,1,14,KAUFMAN,48257,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,13,2,3,1,2009
19810,01608389,SACRED HEART CATHOLIC SCHOOL,313 S TEXANA ST,HALLETTSVILLE,TX,77964,1,1,263,LAVACA,48285,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,238,2,17,25,2010
19811,A9106504,ST LOUIS CATHOLIC SCHOOL,607 MADRID ST,CASTROVILLE,TX,78009,1,1,86,MEDINA,48325,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,76,2,10,10,2009
19812,01612169,CALVARY BAPTIST SCHOOL,3401 N FRAZIER ST,CONROE,TX,77303,1,1,260,MONTGOMERY,48339,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,237,2,17,23,2009
19813,A9300937,GOOD SHEPHERD SCHOOL,2525 OLD JACKSONVILLE RD,TYLER,TX,75701,1,1,97,SMITH,48423,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,82,2,17,15,2009
19814,A0303112,PARK ROW CHRISTIAN ACADEMY,915 W PARK ROW DR,ARLINGTON,TX,76013,1,1,83,TARRANT,48439,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,71,2,12,12,2010
19815,Z1326859,FORT WORTH CHRISTIAN SCHOOL,6200 HOLIDAY LN,NORTH RICHLAND HILLS,TX,76180,1,1,704,TARRANT,48439,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,655,2,17,49,2009
19818,A0503376,CAPITOL SCHOOL OF AUSTIN,2011 W KOENIG LN,AUSTIN,TX,78756,4,1,35,TRAVIS,48453,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,30,2,9,5,2010
19819,01322752,SACRED HEART PARISH SCHOOL,401 W LEONA ST,UVALDE,TX,78801,1,1,76,UVALDE,48463,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,68,2,11,8,2010
19820,01608403,NAZARETH ACADEMY CATHOLIC SCHOOL,206 W CONVENT ST,VICTORIA,TX,77901,1,1,294,VICTORIA,48469,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,270,3,13,24,2010
19821,01323745,ST PETERS MEMORIAL SCHOOL,1519 HOUSTON ST,LAREDO,TX,78040,1,1,79,WEBB,48479,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,68,2,13,11,2009
19822,K9305964,ST PAUL LUTHERAN SCHOOL,4405 HOSPITAL DR,VERNON,TX,76384,6,1,9,WILBARGER,48487,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,4,2,3,5,2010
19823,01322366,LITTLE FLOWER CATHOLIC SCHOOL,905 KENTUCKY AVE,SAN ANTONIO,TX,78201,1,1,173,BEXAR,48029,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,158,2,13,15,2010
19874,A0750098,WIMBERLEY MONTESSORI,45 LA BUENA VISTA DR,WIMBERLEY,TX,78676,2,1,32,HAYS,48209,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,26,2,13,6,2012
19879,A9300952,NEW LIFE CHRISTIAN ACADEMY HYBRID,6622 W US HIGHWAY 90,SAN ANTONIO,TX,78227,1,1,45,BEXAR,48029,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,39,2,17,6,2012
19886,A0771831,PRIMROSE SCHOOL OF FOUR POINTS,6606 SITIO DEL RIO BLVD,AUSTIN,TX,78730,7,1,16,TRAVIS,48453,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,15,2,3,1,2012
19910,A1102161,EDNA CHRISTIAN ACADEMY,807 APOLLO DR,EDNA,TX,77957,1,1,31,JACKSON,48239,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,27,3,17,4,2014
19911,A9904221,FIRST BAPTIST CHURCH WEEKDAY PRESCHOOL AND KINDER,3015 MOORES LN,TEXARKANA,TX,75503,6,1,17,BOWIE,48037,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,15,2,4,2,2014
19912,A1102171,INTERNATIONAL PREPARATORY SCHOOL,1717 DULLES AVE,MISSOURI CITY,TX,77459,1,1,63,FORT BEND,48157,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,50,2,13,13,2014
19913,A1102197,PRIMROSE SCHOOL OF PEARLAND PARKWAY,2240 PEARLAND PKWY,PEARLAND,TX,77581,6,1,7,BRAZORIA,48039,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,6,2,3,1,2014
20009,BB162775,PROVIDENCE HALL,805 S BOWIE ST,FREDERICKSBURG,TX,78624,4,1,23,GILLESPIE,48171,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,17,5,17,6,2018
20010,BB141033,LEARNING THEIR WAY,1001 MISSION DR,NEW BRAUNFELS,TX,78130,6,1,17,COMAL,48091,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,10,2,6,7,2018
20011,A1303431,MARIPOSA MONTESSORI SCHOOL,7809 BRODIE LN,AUSTIN,TX,78745,2,1,34,TRAVIS,48453,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,29,2,2,5,2018
20012,A1303437,MUNDO MONTESSORI,1701 PEACEFUL MEADOWS CT,LAREDO,TX,78041,2,1,26,WEBB,48479,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,24,2,3,2,2018
20013,A1303451,PINNACLE MONTESSORI,19730 BULVERDE RD,SAN ANTONIO,TX,78259,2,1,19,BEXAR,48029,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,15,2,7,4,2018
20014,A1303466,RESOLUTION RANCH ACADEMY,2274 COUNTY ROAD 203 LOOP,CAMERON,TX,76520,1,1,33,MILAM,48331,611110,ELEMENTARY AND SECONDARY SCHOOLS,2,31,14,17,2,2018
20015,A1503779,JUAN DIEGO ACADEMY,5208 S FM 494,MISSION,TX,78572,1,1,95,HIDALGO,48215,611110,ELEMENTARY AND SECONDARY SCHOOLS,2,85,14,17,10,2018
20081,A0702265,ROLLING HILLS CATHOLIC SCHOOL AND ANTONIAN MIDDLE,21240 GATHERING OAK,SAN ANTONIO,TX,78260,1,1,143,BEXAR,48029,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,129,2,13,14,2010
20082,02060465,WHITE ROCK NORTH SCHOOL,9727 WHITE ROCK TRL,DALLAS,TX,75238,1,1,41,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,37,2,10,4,2010
20083,A0303102,MOUNT HEBRON CHRISTIAN ACADEMY,901 DAIRY RD,GARLAND,TX,75040,1,1,14,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,11,2,6,3,2010
20084,A0702288,THE WESTWOOD SCHOOL,14340 PROTON RD,DALLAS,TX,75244,2,1,246,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,211,2,17,35,2010
20085,A0771837,PRIMROSE SCHOOL OF LAS COLINAS,700 FLUOR DR,IRVING,TX,75039,6,1,16,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,14,2,3,2,2010
20086,A9707962,WEEKDAY KIDS AT FIRST,503 N CENTRAL EXPY,RICHARDSON,TX,75080,6,1,374,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,373,1,1,1,2010
20087,02060636,LIBERTY CHRISTIAN SCHOOL,1301 S HWY 377,ARGYLE,TX,76226,1,1,1308,DENTON,48121,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,1108,2,17,200,2011
20088,A0303065,FAITH LUTHERAN DAY SCHOOL,6000 MORRISS RD,FLOWER MOUND,TX,75028,6,1,30,DENTON,48121,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,28,2,4,2,2010
20089,A0702245,MONTESSORI HOUSE FOR CHILDREN,20625 LAKEMONT BEND LN,RICHMOND,TX,77407,2,1,57,FORT BEND,48157,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,48,2,8,9,2010
20108,A9106429,THE BANFF SCHOOL,13726 CUTTEN RD,HOUSTON,TX,77069,1,1,143,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,127,2,17,16,2010
20186,A1792083,GRACE ACADEMY,5790 N MAIN ST,BAYTOWN,TX,77521,1,1,35,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,29,2,15,6,2019
20187,BB182693,SPANISH SCHOOLHOUSE,1524 SMIRL DR,ROCKWALL,TX,75032,7,1,10,ROCKWALL,48397,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,8,2,3,2,2019
20188,BB170357,CISTERCIAN PREPARATORY SCHOOL,1 CISTERCIAN RD,IRVING,TX,75039,3,1,409,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,345,10,17,64,2019
20189,A1790485,CORNERSTONE CHRISTIAN ACADEMY,3920 DORRIS ST,BAY CITY,TX,77414,1,1,36,MATAGORDA,48321,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,30,3,17,6,2019
20190,BB130485,FIRST BAPTIST CHRISTIAN SCHOOL,5825 WHITLEY RD,HALTOM CITY,TX,76148,1,1,39,TARRANT,48439,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,35,3,17,4,2019
20191,A1703495,KIDS R KIDS NO. 59,4341 TERAVISTA CLUB DR,ROUND ROCK,TX,78665,7,1,58,WILLIAMSON,48491,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,57,2,4,1,2019
20192,BB162739,LIGHT CHRISTIAN ACADEMY DAYCARE & EARLY CHLD DEVEL,1535 GREENSMARK DR,HOUSTON,TX,77067,6,1,6,HARRIS,48157,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,5,2,3,1,2019
20193,A1703554,SALAM ACADEMY,735 N PLANO RD STE 100,RICHARDSON,TX,75081,1,1,160,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,142,2,17,18,2019
20194,A1703559,SMALL STEPS NURTURING CENTER,1709 DEPELCHIN ST,HOUSTON,TX,77007,7,1,12,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,10,2,3,2,2019
20195,A1303489,ST PETER'S LUTHERAN SCHOOL,1803 FM 1431,MARBLE FALLS,TX,78654,7,1,10,BURNET,48053,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,8,2,3,2,2019
20288,A1790495,FUSION ACADEMY SUG: SUGAR LAND,13440 UNIVERSITY BLVD STE 260,SUGAR LAND,TX,77479,1,1,26,FORT BEND,48157,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,18,11,17,8,2019
20289,A1171706,KAMI'S CUDDLING CENTER,4206 JUAREZ ST,RIO GRANDE CITY,TX,78582,7,1,21,STARR,48427,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,17,2,4,4,2019
20290,A1503812,THE CONNECTION SCHOOL OF HOUSTON,15815 HOUSE HAHL RD,CYPRESS,TX,77433,1,1,225,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,189,3,17,36,2019
20393,X2059799,THE CHRISTIAN SCHOOL AT CASTLE HILLS,2216 NW MILITARY HWY,SAN ANTONIO,TX,78213,1,1,508,BEXAR,48029,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,452,2,17,56,2010
20394,A0109482,ST HELEN CATHOLIC SCHOOL,2213 OLD ALVIN RD,PEARLAND,TX,77581,1,1,345,BRAZORIA,48039,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,325,2,13,20,2010
20395,A0702191,BRAZOS VALLEY CORNERSTONE CHRISTIAN ACADEMY,3200 CAVITT AVE,BRYAN,TX,77801,1,1,102,BRAZOS,48041,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,88,3,17,14,2010
20396,A0503491,THE GOSPEL LIGHTHOUSE CHRISTIAN ACADEMY,2000 W SAN ANTONIO ST,LOCKHART,TX,78644,1,1,29,CALDWELL,48055,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,25,3,17,4,2010
20397,A0790162,BRIDGE BUILDER ACADEMY,"1221 W CAMPBELL ROAD, STE 209",RICHARDSON,TX,75002,6,1,30,DALLAS,48085,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,22,7,17,8,2010
20398,01326746,THE LAMPLIGHTER SCHOOL,11611 INWOOD RD,DALLAS,TX,75229,1,1,366,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,319,2,9,47,2010
20399,A0702274,THE ST ANTHONY SCHOOL,2030 DENTON DR,CARROLLTON,TX,75006,6,1,94,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,80,6,17,14,2010
20400,01642171,NORTHEAST CHRISTIAN ACADEMY,9901 MCCOMBS ST,EL PASO,TX,79924,1,1,65,EL PASO,48141,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,55,2,17,10,2010
20401,A0109364,FAITH WEST ACADEMY,2225 PORTER RD,KATY,TX,77493,1,1,515,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,461,2,17,54,2010
20402,A9904311,NEW HEIGHTS CHRISTIAN ACADEMY,1700 W 43RD ST,HOUSTON,TX,77018,1,1,138,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,122,3,17,16,2010
20403,A0792067,KINGWOOD MONTESSORI SCHOOL,2510 MILLS BRANCH DR STE 50,KINGWOOD,TX,77345,2,1,49,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,36,2,11,13,2010
20404,BB943239,SPELL WELL MONTESSORI SCHOOL,17512 W STRACK DR,SPRING,TX,77379,2,1,50,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,44,2,10,6,2010
20411,BB942670,THE BRANCH SCHOOL,1424 SHERWOOD FOREST ST,HOUSTON,TX,77043,1,1,120,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,103,2,13,17,2009
20412,A9904293,THE MONARCH SCHOOL,2815 ROSEFIELD DR,HOUSTON,TX,77080,4,1,217,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,146,6,17,71,2009
20413,01325298,ST THERESA CATHOLIC SCHOOL,6623 RODRIGO ST,HOUSTON,TX,77007,1,1,266,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,239,2,13,27,2009
20414,02061072,ST THOMAS EPISCOPAL SCHOOL,4900 JACKWOOD ST,HOUSTON,TX,77096,1,1,696,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,602,3,17,94,2009
20415,01325367,CORPUS CHRISTI CATHOLIC SCHOOL,4005 CHEENA DR,HOUSTON,TX,77025,1,1,190,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,176,2,13,14,2009
20416,01327375,PRESBYTERIAN PAN AMERICAN SCHOOL,223 N FM 772,KINGSVILLE,TX,78363,1,1,158,KLEBERG,48273,611110,ELEMENTARY AND SECONDARY SCHOOLS,2,145,14,17,13,2010
20417,01323202,ST LOUIS CATHOLIC SCHOOL,2208 N 23RD ST,WACO,TX,76708,1,1,256,MCLENNAN,48309,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,232,2,13,24,2010
20418,A9106427,WACO MONTESSORI SCHOOL,1920 COLUMBUS AVE,WACO,TX,76701,2,1,163,MCLENNAN,48309,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,148,2,11,15,2009
20419,A0702185,ASCENSION ACADEMY,9300 ASCENSION PKWY,AMARILLO,TX,79119,3,1,202,RANDALL,48381,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,175,11,17,27,2010
20420,A9703330,HARVEST CHRISTIAN ACADEMY,7200 DENTON HWY,WATAUGA,TX,76148,1,1,329,TARRANT,48439,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,305,3,17,24,2010
20421,01635007,KIRBY HALL SCHOOL,306 W 29TH ST,AUSTIN,TX,78705,3,1,90,TRAVIS,48453,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,76,2,15,14,2010
20441,BB101463,PRIMROSE SCHOOL OF ELDRIDGE PARKWAY,2150 ELDRIDGE PKWY,HOUSTON,TX,77077,6,1,13,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,11,2,3,2,2012
20510,01323483,ST ANTHONY CATHEDRAL BASILICA SCHOOL,850 FORSYTHE ST,BEAUMONT,TX,77701,1,1,180,JEFFERSON,48245,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,164,2,13,16,2014
20511,A9708022,ST LUKE'S PRESCHOOL,3708 45TH ST,LUBBOCK,TX,79413,7,1,17,LUBBOCK,48303,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,16,2,3,1,2014
20512,A1102222,THE MONTESSORI SCHOOLS OF CENTRAL TEXAS,1302 S 27TH ST,TEMPLE,TX,76504,2,1,6,BELL,48027,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,4,2,3,2,2014
20591,A1503654,CENTRAL CATHOLIC HIGH SCHOOL -SAN ANTONIO,1403 N SAINT MARYS ST,SAN ANTONIO,TX,78215,1,1,658,BEXAR,48029,611110,ELEMENTARY AND SECONDARY SCHOOLS,2,597,14,17,61,2018
20592,A1503682,ELIM CHRISTIAN SCHOOL,5151 ADDICKS SATSUMA RD,HOUSTON,TX,77084,4,1,21,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,17,7,17,4,2018
20593,A1503761,PALM TREE ACADEMY,143 PARAGON LN,EL PASO,TX,79912,1,1,37,EL PASO,48141,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,28,2,13,9,2018
20999,BB001082,MONTESSORI SCHOOL OF DOWNTOWN,15625 SPACE CENTER BLVD,HOUSTON,TX,77062,2,1,20,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,18,2,6,2,2012
21352,01325447,OUR LADY OF FATIMA CATHOLIC SCHOOL,1702 9TH ST,GALENA PARK,TX,77547,1,1,151,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,140,2,13,11,2010
21353,01325301,ST THOMAS HIGH SCHOOL,4500 MEMORIAL DR,HOUSTON,TX,77007,1,1,725,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,2,667,14,17,58,2010
21354,01323621,ST JOSEPH CATHOLIC SCHOOL,119 W FAY ST,EDINBURG,TX,78539,3,1,158,HIDALGO,48215,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,145,2,13,13,2010
21355,A9703340,JOYFUL SOUND CHRISTIAN ACADEMY,20721 BALDWIN LN,PORTER,TX,77365,1,1,19,MONTGOMERY,48339,611110,ELEMENTARY AND SECONDARY SCHOOLS,2,16,14,17,3,2009
21357,01323326,ST AUSTIN CATHOLIC SCHOOL,1911 SAN ANTONIO ST,AUSTIN,TX,78705,1,1,194,TRAVIS,48453,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,179,2,13,15,2010
21358,02186149,ST THERESAS CATHOLIC SCHOOL,4311 SMALL DR,AUSTIN,TX,78731,1,1,393,TRAVIS,48453,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,362,2,13,31,2010
21359,A0503406,GIRLS' SCHOOL OF AUSTIN,2007 MCCALL RD,AUSTIN,TX,78703,1,1,167,TRAVIS,48453,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,151,3,13,16,2010
21360,A9300965,THE BIBLE WAY CHRISTIAN ACADEMY,409 E CORTINAS ST,DEL RIO,TX,78840,1,1,163,VAL VERDE,48465,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,149,2,13,14,2010
21361,K9306037,ST PAULS CHRISTIAN DAY SCHOOL,305 W THIRD ST,BRENHAM,TX,77833,1,1,167,WASHINGTON,48477,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,154,2,11,13,2010
21362,A0503377,COMMUNITY MONTESSORI SCHOOL,500 PLEASANT VALLEY DR,GEORGETOWN,TX,78626,2,1,57,WILLIAMSON,48491,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,51,2,10,6,2010
21363,A0503454,OPEN DOOR CHRISTIAN SCHOOL,735 OAK ST,GRAHAM,TX,76450,1,1,56,YOUNG,48503,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,45,2,10,11,2010
21404,BB021834,WESTSIDE MONTESSORI SCHOOL,13555 BRIAR FOREST DR,HOUSTON,TX,77077,2,1,127,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,119,2,12,8,2012
21447,A1171707,KANGAROO FOREST EARLY CHILDHOOD CENTER,7303 S FORESTGATE DR,THE WOODLANDS,TX,77382,6,1,9,MONTGOMERY,48339,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,8,2,3,1,2014
21448,A0509259,NEWFOUND ACADEMY,2155 MARSH LN STE 100,CARROLLTON,TX,75006,4,1,8,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,2,5,13,17,3,2014
21567,A0109342,CENTRAL TEXAS CHRISTIAN SCHOOL,4141 W FM 93,TEMPLE,TX,76502,1,1,362,BELL,48027,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,327,2,17,35,2010
21568,AA890910,GRACE LUTHERAN SCHOOL,1007 BACON RANCH RD,KILLEEN,TX,76542,6,1,12,BELL,48027,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,10,2,3,2,2009
21569,01322424,PROVIDENCE CATHOLIC SCHOOL,1215 N SAINT MARYS ST,SAN ANTONIO,TX,78215,1,1,281,BEXAR,48029,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,255,11,17,26,2010
21570,AA890936,THE WINSTON SCHOOL SAN ANTONIO,8565 EWING HALSELL DR,SAN ANTONIO,TX,78229,4,1,277,BEXAR,48029,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,250,6,17,27,2010
21571,A0771813,OAK CREST PRIVATE SCHOOL,1200 E JACKSON RD BLDG 2,CARROLLTON,TX,75006,1,1,44,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,37,2,13,7,2010
21572,01326065,SELWYN COLLEGE PREPARATORY SCHOOL,3333 W UNIVERSITY DR,DENTON,TX,76207,1,1,111,DENTON,48121,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,90,2,17,21,2010
21573,01328845,ODESSA CHRISTIAN SCHOOL,2000 DORAN DR,ODESSA,TX,79761,1,1,123,ECTOR,48135,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,113,2,13,10,2010
21574,A9106452,EL PASO COUNTRY DAY SCHOOL,220 E CLIFF DR,EL PASO,TX,79902,1,1,55,EL PASO,48141,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,47,2,13,8,2010
21575,01324738,CATHEDRAL HIGH SCHOOL,1309 N STANTON ST,EL PASO,TX,79902,1,1,477,EL PASO,48141,611110,ELEMENTARY AND SECONDARY SCHOOLS,2,450,14,17,27,2010
21576,A0771832,PRIMROSE SCHOOL OF FRIENDSWOOD,856 SIGNATURE CV,LEAGUE CITY,TX,77573,6,1,13,GALVESTON,48167,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,12,2,3,1,2010
21577,01325593,QUEEN OF PEACE SCHOOL,2320 OAKCLIFF ST,HOUSTON,TX,77023,1,1,55,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,48,2,13,7,2010
21578,01325243,ST PETER THE APOSTLE SCHOOL,6220 LA SALETTE ST,HOUSTON,TX,77021,1,1,34,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,28,2,13,6,2009
21579,BB021708,IMAN ACADEMY - SOUTHWEST,6240 HWY 6 S,HOUSTON,TX,77083,1,1,460,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,360,2,17,100,2010
21580,BB981462,ST ELIZABETH ANN SETON SCHOOL,6646 ADDICKS SATSUMA RD,HOUSTON,TX,77084,1,1,311,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,285,2,13,26,2010
21581,02061196,NORTHWOOD MONTESSORI SCHOOL,14901 WELCOME LN,HOUSTON,TX,77014,2,1,17,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,14,2,6,3,2010
21582,A9106448,CONCORDIA LUTHERAN HIGH SCHOOL,700 E MAIN ST,TOMBALL,TX,77375,1,1,604,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,2,566,14,17,38,2009
21583,01325345,HOLY GHOST CATHOLIC SCHOOL,6920 CHIMNEY ROCK RD,HOUSTON,TX,77081,1,1,82,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,74,2,13,8,2009
21585,BB943522,YORKSHIRE ACADEMY,14120 MEMORIAL DR,HOUSTON,TX,77079,1,1,182,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,157,2,10,25,2010
21625,A1503658,CLOUD OF LIGHT CHRISTIAN ACADEMY,16305 WESTHEIMER RD # 111,HOUSTON,TX,77082,1,1,23,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,20,2,9,3,2018
21626,BB130492,THE EMERY/WEINER CENTER FOR JEWISH EDUCATION,9825 STELLA LINK RD,HOUSTON,TX,77025,1,1,590,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,528,11,17,62,2018
21627,A1399023,LAKEHILL PREPARATORY SCHOOL,2720 HILLSIDE DR,DALLAS,TX,75214,1,1,423,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,377,3,17,46,2018
21628,A1503759,OUR LADY OF VICTORY CATHOLIC SCHOOL,3320 HEMPHILL ST,FORT WORTH,TX,76110,1,1,107,TARRANT,48439,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,91,2,13,16,2018
21630,A1503793,ST MICHAEL CATHOLIC SCHOOL - HOUSTON,1833 SAGE RD,HOUSTON,TX,77056,1,1,499,WEBB,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,451,2,13,48,2018
21631,A1503816,THE GODDARD SCHOOL OF ALLEN,1695 E EXCHANGE PKWY,ALLEN,TX,75002,6,1,12,COLLIN,48085,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,11,2,3,1,2018
21632,A1503825,THE KIPLING SCHOOL,600 SHEPHERD DR,HOUSTON,TX,77007,1,1,361,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,341,2,10,20,2018
21700,BB182585,PRIMROSE SCHOOL,17979 EAGLE SPRINGS PKWY,HUMBLE,TX,77346,7,1,24,HARRIS,48201,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,23,2,3,1,2019
21701,BB170387,PROVIDENCE CHRISTIAN SCHOOL,5040 W LOVERS LN,DALLAS,TX,75209,2,1,460,DALLAS,48113,611110,ELEMENTARY AND SECONDARY SCHOOLS,1,434,2,13,26,2019
21702,BB162885,ACTON ACADEMY,1404 E RIVERSIDE DR,AUSTIN,TX,78741,1,1,72,TRAVIS,48453,611110,ELEMENTARY AND SECONDARY SCHOOLS,3,69,6,17,3,2019
